Sikawild 	https://www.google.com/maps/place/48.08614,7.958198
kleines Steinportal	https://www.google.com/maps/place/48.007788,7.869689
Wasserschloß 	https://www.google.com/maps/place/47.979015,7.915247
Kleiner Steinmetzbogen	https://www.google.com/maps/place/47.982833,7.832445
Flower Power 	https://www.google.com/maps/place/48.001017,7.84775
Stone Woman	https://www.google.com/maps/place/48.048688,7.862545
Siegesdenkmal	https://www.google.com/maps/place/47.998144,7.851569
Stadt Freiburg Stein	https://www.google.com/maps/place/47.989834,7.894131
Fässlestemmer	https://www.google.com/maps/place/48.042451,7.866293
Adler im Zoo	https://www.google.com/maps/place/48.086841,7.959896
Eingang Friedhof Gundelfingen	https://www.google.com/maps/place/48.045775,7.867731
Wegkreuz Zähringen Oberdorf	https://www.google.com/maps/place/48.016599,7.8653
Frosch Kinderklinik	https://www.google.com/maps/place/48.003409,7.843476
Biologische Untersuchungsstation 	https://www.google.com/maps/place/47.980208,7.911503
Café Velo	https://www.google.com/maps/place/47.996594,7.839558
White Dragon	https://www.google.com/maps/place/48.01118,7.810919
Big Boulder 	https://www.google.com/maps/place/47.996283,7.873394
Rutschenturm	https://www.google.com/maps/place/48.004467,7.818518
Kirche Betzenhausen	https://www.google.com/maps/place/48.009631,7.808021
Matthäuskirche - Jugendtreff	https://www.google.com/maps/place/48.008956,7.813979
Klettergerüst Oktagon	https://www.google.com/maps/place/48.007113,7.812409
Maximilian Dortu's Crypt	https://www.google.com/maps/place/47.985846,7.857125
St. Barbara Church 	https://www.google.com/maps/place/47.980125,7.897548
Wasch und Backhaus	https://www.google.com/maps/place/48.022767,7.860631
Trophy at Night	https://www.google.com/maps/place/48.01167,7.841475
Broken Arm Statue	https://www.google.com/maps/place/48.008558,7.83998
Stadtrat Karl Walterspiel	https://www.google.com/maps/place/47.96618,7.836113
Der Merkur	https://www.google.com/maps/place/47.987973,7.898235
Goldmarie	https://www.google.com/maps/place/48.008677,7.846826
Waschanlagenkirche	https://www.google.com/maps/place/48.018699,7.842661
Fabrik Sonntag	https://www.google.com/maps/place/48.097844,7.967188
Der Mars	https://www.google.com/maps/place/47.988603,7.897108
Fische sind Freunde	https://www.google.com/maps/place/47.995222,7.843665
Lux Aeterna	https://www.google.com/maps/place/48.007404,7.871225
Mach Mal Pause	https://www.google.com/maps/place/48.027549,7.845635
Waldkirch Burghütte	https://www.google.com/maps/place/48.097935,7.957417
Narrenbrunnen	https://www.google.com/maps/place/48.093345,7.960878
Berufliches Schulzentrum	https://www.google.com/maps/place/47.999781,7.826043
"Graffiti ""Sport"""	https://www.google.com/maps/place/47.996812,7.843383
Brunnen bei Nacht	https://www.google.com/maps/place/47.996815,7.856622
Loretto Brunnen	https://www.google.com/maps/place/47.984444,7.847777
Die Venus	https://www.google.com/maps/place/47.988198,7.897871
Spielplatz am EKZ	https://www.google.com/maps/place/47.994938,7.810651
Matsuyama	https://www.google.com/maps/place/47.996373,7.849397
Kinderhaus Fang Die Maus 	https://www.google.com/maps/place/48.004257,7.816031
Angler Am Rabenturm	https://www.google.com/maps/place/48.093876,7.959391
Kopfüber 	https://www.google.com/maps/place/48.085857,7.958177
Weird Metal Thingamagiggy	https://www.google.com/maps/place/48.028976,7.807676
Schachmatt	https://www.google.com/maps/place/48.004886,7.809802
Jugendtreff	https://www.google.com/maps/place/48.067858,7.894823
Der Kran 	https://www.google.com/maps/place/47.980383,7.902789
Alien Ice Cream	https://www.google.com/maps/place/47.998164,7.849284
Die drei Schönen	https://www.google.com/maps/place/47.974767,7.908968
Rechtmediziner	https://www.google.com/maps/place/48.000749,7.851324
Krozinger Straße	https://www.google.com/maps/place/47.992861,7.810141
Leichtathletik	https://www.google.com/maps/place/48.071388,7.897996
Eule	https://www.google.com/maps/place/48.009201,7.803553
Drehscheibe 	https://www.google.com/maps/place/47.993427,7.810877
Kultur und Bürgerhaus	https://www.google.com/maps/place/48.068206,7.897965
